Date,Price,Open,High,Low,Vol.,Change
2020-05-20,1805.86,1824.18,1824.18,1800.18,345400000,-0.97
2020-05-21,1788.64,1812.47,1813.91,1784.88,321200000,-0.95
2020-05-22,1752.42,1786.66,1786.66,1744.20,299700000,-2.02
2020-05-25,1750.82,1750.83,1756.58,1741.58,241600000,-0.09
2020-05-26,1789.52,1759.37,1789.52,1758.49,270900000,2.21
2020-05-27,1774.22,1791.73,1791.73,1769.91,293400000,-0.86
2020-05-28,1769.70,1774.61,1780.66,1745.34,297100000,-0.25
2020-05-29,1786.51,1764.52,1789.03,1760.49,294900000,0.95
2020-06-01,1842.95,1799.71,1844.82,1799.71,390300000,3.16
2020-06-02,1846.66,1849.65,1851.66,1838.26,419500000,0.20
2020-06-03,1847.38,1852.11,1861.35,1846.17,419000000,0.04
2020-06-04,1852.54,1852.21,1855.32,1842.43,358800000,0.28
2020-06-05,1856.61,1854.73,1858.18,1843.37,342500000,0.22
2020-06-08,1856.89,1867.96,1874.61,1854.06,357200000,0.02
2020-06-09,1869.33,1860.01,1870.46,1852.50,330000000,0.67
2020-06-10,1874.94,1869.97,1875.36,1861.50,319400000,0.30
2020-06-11,1865.30,1875.87,1890.63,1855.68,356900000,-0.51
2020-06-12,1870.70,1828.26,1878.95,1825.38,354700000,0.29
2020-06-15,1865.34,1870.34,1889.64,1865.34,389200000,-0.29
2020-06-16,1898.35,1882.16,1898.35,1879.76,359000000,1.77
2020-06-17,1903.77,1901.90,1903.77,1888.76,382800000,0.29
2020-06-18,1908.33,1902.21,1910.63,1895.77,379099999,0.24
2020-06-19,1931.10,1909.61,1935.36,1908.69,359300000,1.19
2020-06-22,1936.65,1934.53,1944.30,1930.07,375400000,0.29
2020-06-23,1947.45,1937.65,1948.15,1928.01,347400000,0.56
2020-06-24,1947.73,1950.22,1956.14,1940.53,318700000,0.01
2020-06-29,1939.12,1942.76,1947.21,1931.02,325200000,-0.44
2020-06-30,1975.52,1950.18,1978.53,1950.18,326300000,1.88
2020-07-01,1991.11,1980.95,1993.66,1966.07,394000000,0.79
2020-07-02,2016.05,1989.42,2017.36,1983.22,477000000,1.25
2020-07-03,2041.89,2020.03,2041.89,2011.18,512900000,1.28
2020-07-06,2121.59,2054.87,2121.86,2054.87,691700000,3.90
2020-07-07,2157.94,2142.33,2189.94,2125.67,754500000,1.71
2020-07-08,2198.62,2157.94,2200.73,2141.59,669500000,1.88
2020-07-09,2257.95,2198.44,2261.86,2196.36,759000000,2.70
2020-07-10,2251.00,2247.45,2273.92,2236.25,696700000,-0.31
2020-07-13,2329.40,2258.81,2329.40,2258.81,708400000,3.48
2020-07-14,2309.56,2327.34,2333.36,2262.25,735500000,-0.85
2020-07-15,2261.80,2313.04,2320.61,2248.78,670900000,-2.07
2020-07-16,2144.24,2260.81,2276.23,2140.23,620600000,-5.20
2020-07-17,2158.94,2144.03,2189.92,2127.45,475100000,0.69
2020-07-20,2216.70,2185.73,2216.70,2151.09,493500000,2.68
2020-07-21,2232.70,2222.19,2236.22,2209.06,472200000,0.72
2020-07-22,2251.43,2228.51,2274.50,2220.02,499700000,0.84
2020-07-23,2250.92,2230.51,2256.46,2190.89,526599999,-0.02
2020-07-24,2138.36,2236.89,2245.55,2129.43,564800000,-5.00
2020-07-27,2144.37,2148.68,2160.00,2122.19,397100000,0.28
2020-07-28,2173.84,2163.70,2179.85,2154.16,389099999,1.37
2020-07-29,2236.95,2168.90,2236.95,2162.71,437299999,2.90
2020-07-30,2227.33,2243.36,2249.36,2221.45,469700000,-0.43
2020-07-31,2256.87,2225.19,2267.73,2215.67,485600000,1.33
2020-08-03,2315.44,2277.49,2315.44,2270.38,568500000,2.60
2020-08-04,2300.50,2318.51,2324.56,2289.07,567300000,-0.65
2020-08-05,2318.92,2299.90,2324.58,2279.79,502500000,0.80
2020-08-06,2304.52,2319.85,2320.55,2271.40,534000000,-0.62
2020-08-07,2272.66,2297.22,2302.05,2234.77,510000000,-1.38
2020-08-10,2277.42,2262.66,2292.76,2248.26,452100000,0.21
2020-08-11,2243.45,2278.95,2296.94,2241.21,467200000,-1.49
2020-08-12,2215.11,2237.51,2242.73,2168.24,450000000,-1.26
2020-08-13,2216.47,2224.86,2230.32,2208.99,403700000,0.06
2020-08-14,2244.17,2214.02,2244.96,2205.51,388500000,1.25
2020-08-17,2287.34,2250.85,2288.49,2245.08,488800000,1.92
2020-08-18,2298.45,2289.16,2304.77,2283.70,474500000,0.49
2020-08-19,2253.68,2294.19,2294.19,2252.64,479600000,-1.95
2020-08-20,2225.72,2237.58,2251.42,2217.44,388900000,-1.24
2020-08-21,2249.95,2242.08,2259.94,2232.78,383500000,1.09
2020-08-24,2278.25,2261.69,2285.11,2235.78,411000000,1.26
2020-08-25,2280.75,2281.33,2297.33,2272.67,456900000,0.11
2020-08-26,2237.89,2282.43,2287.02,2229.48,465500000,-1.88
2020-08-27,2261.16,2241.53,2263.72,2225.67,415000000,1.04
2020-08-28,2305.62,2256.39,2308.09,2251.47,441200000,1.97
2020-08-31,2295.49,2316.02,2329.12,2294.53,451900000,-0.44
2020-09-01,2310.85,2290.88,2310.85,2279.72,399200000,0.67
2020-09-02,2321.40,2315.84,2331.00,2295.25,517299999,0.46
2020-09-03,2301.81,2317.98,2327.14,2293.11,482900000,-0.84
2020-09-04,2290.49,2257.18,2294.08,2254.14,437100000,-0.49
2020-09-07,2239.68,2288.69,2303.87,2229.72,541600000,-2.22
2020-09-08,2248.20,2242.50,2252.74,2215.05,534099999,0.38
2020-09-09,2175.77,2218.40,2220.68,2169.02,637200000,-3.22
2020-09-10,2129.25,2193.31,2198.23,2124.01,529900000,-2.14
2020-09-11,2164.22,2119.79,2166.24,2119.79,383900000,1.64
2020-09-14,2189.10,2177.39,2199.34,2169.90,418900000,1.15
2020-09-15,2205.36,2191.36,2206.10,2181.67,390200000,0.74
2020-09-16,2185.22,2201.91,2202.90,2173.36,353200000,-0.91
2020-09-17,2186.99,2179.16,2203.44,2164.31,354000000,0.08
2020-09-18,2219.91,2187.24,2221.35,2180.66,392400000,1.51
2020-09-21,2208.30,2224.88,2227.27,2204.70,366599999,-0.52
2020-09-22,2184.15,2190.44,2214.77,2177.13,350500000,-1.09
2020-09-23,2202.18,2188.35,2207.88,2180.00,318200000,0.83
2020-09-24,2148.08,2186.63,2189.96,2148.08,344099999,-2.46
2020-09-25,2143.05,2157.76,2162.66,2134.72,272800000,-0.23
2020-09-28,2126.88,2149.71,2152.37,2125.73,251500000,-0.75
2020-09-29,2148.45,2139.04,2159.29,2130.45,252399999,1.01
2020-09-30,2149.54,2155.43,2168.98,2137.42,251700000,0.05
2020-10-09,2215.96,2189.15,2219.60,2187.25,317700000,3.09
2020-10-12,2289.36,2233.15,2289.36,2233.15,434000000,3.31
2020-10-13,2304.19,2285.17,2307.66,2275.09,381200000,0.65
2020-10-14,2290.40,2301.24,2302.80,2284.83,383200000,-0.60
2020-10-15,2274.39,2290.62,2293.66,2273.74,355600000,-0.70
2020-10-16,2265.43,2271.78,2281.12,2247.74,324200000,-0.39
2020-10-19,2249.53,2280.57,2283.77,2244.30,329500000,-0.70
2020-10-20,2279.38,2247.16,2279.38,2239.03,316400000,1.33
2020-10-21,2254.23,2280.82,2280.82,2244.43,317700000,-1.10
2020-10-22,2243.24,2245.05,2250.74,2221.75,301600000,-0.49
2020-10-23,2200.56,2244.26,2258.01,2196.80,302400000,-1.90
2020-10-26,2212.07,2190.32,2219.85,2168.07,276000000,0.52
2020-10-27,2223.92,2205.82,2226.65,2203.59,287900000,0.54
2020-10-28,2239.11,2223.27,2246.29,2206.14,323800000,0.68
2020-10-29,2249.57,2209.07,2259.84,2205.52,333900000,0.47
2020-10-30,2198.07,2251.76,2253.61,2193.83,375500000,-2.29
2020-11-02,2223.39,2202.14,2228.56,2197.01,339200000,1.15
2020-11-03,2255.08,2231.76,2255.95,2223.24,340500000,1.43
2020-11-04,2262.14,2256.31,2265.57,2241.95,313000000,0.31
2020-11-05,2299.87,2282.46,2300.25,2273.16,365700000,1.67
2020-11-06,2282.09,2305.11,2305.11,2262.92,366000000,-0.77
2020-11-09,2333.46,2294.59,2340.89,2294.59,436900000,2.25
2020-11-10,2308.85,2331.76,2331.76,2296.84,394400000,-1.05
2020-11-11,2263.96,2298.65,2306.40,2263.16,350600000,-1.94
2020-11-12,2273.74,2272.84,2281.39,2261.91,302500000,0.43
2020-11-13,2268.67,2268.18,2275.95,2249.39,296400000,-0.22
2020-11-16,2289.82,2277.53,2289.82,2258.94,336200000,0.93
2020-11-17,2269.33,2288.61,2288.61,2252.83,361100000,-0.90
2020-11-18,2261.59,2265.42,2279.22,2252.10,347500000,-0.34
2020-11-19,2275.85,2257.54,2280.36,2246.06,346900000,0.63
2020-11-20,2289.51,2276.38,2291.81,2273.64,329400000,0.60
2020-11-23,2301.96,2292.35,2311.98,2280.05,401000000,0.54
2020-11-24,2294.15,2300.71,2303.28,2286.70,355300000,-0.34
2020-11-25,2254.30,2297.37,2298.48,2254.30,368600000,-1.74
2020-11-26,2245.47,2251.79,2259.51,2224.41,317600000,-0.39
2020-11-27,2253.12,2247.96,2253.12,2231.23,309700000,0.34
2020-11-30,2249.66,2256.46,2270.18,2242.37,370000000,-0.15
2020-12-01,2286.55,2246.02,2288.15,2245.01,366599999,1.64
2020-12-02,2290.20,2288.61,2294.21,2276.05,387299999,0.16
2020-12-03,2290.33,2288.30,2296.45,2276.60,373700000,0.01
2020-12-04,2301.83,2284.67,2305.48,2281.75,318500000,0.50
2020-12-07,2294.91,2301.65,2308.36,2293.96,316900000,-0.30
2020-12-08,2293.98,2297.91,2303.31,2290.84,292400000,-0.04
2020-12-09,2250.81,2296.88,2298.89,2250.28,336100000,-1.88
2020-12-10,2253.43,2242.62,2266.82,2236.02,290100000,0.12
2020-12-11,2223.94,2257.57,2258.41,2203.91,345800000,-1.31
2020-12-14,2247.69,2225.92,2248.21,2215.37,289800000,1.07
2020-12-15,2256.43,2245.93,2258.94,2238.93,284000000,0.39
2020-12-16,2248.51,2259.12,2259.90,2243.79,296900000,-0.35
2020-12-17,2269.48,2246.18,2270.68,2232.75,330100000,0.93
2020-12-18,2262.57,2270.90,2275.74,2255.25,312900000,-0.30
2020-12-21,2304.98,2263.10,2304.98,2258.30,343900000,1.87
2020-12-22,2264.48,2296.83,2310.10,2262.64,385400000,-1.76
2020-12-23,2281.24,2267.38,2290.29,2262.44,368500000,0.74
2020-12-24,2255.54,2278.05,2281.66,2248.97,357000000,-1.13
2020-12-25,2273.99,2248.58,2275.40,2244.05,338300000,0.82
2020-12-28,2273.01,2274.17,2282.55,2260.28,373300000,-0.04
2020-12-29,2258.37,2272.24,2278.61,2253.69,371599999,-0.64
2020-12-30,2288.56,2257.23,2292.38,2256.85,351900000,1.34
2020-12-31,2329.37,2293.08,2329.93,2293.08,372200000,1.78
2021-01-04,2386.54,2335.16,2391.24,2330.30,435500000,2.45
2021-01-05,2422.34,2377.37,2423.03,2370.47,458900000,1.50
2021-01-06,2421.51,2429.17,2438.67,2393.53,433200000,-0.03
2021-01-07,2426.66,2418.74,2430.62,2394.93,469300000,0.21
2021-01-08,2419.50,2429.91,2436.39,2398.24,420100000,-0.30
2021-01-11,2375.86,2421.81,2425.49,2361.66,439500000,-1.80
2021-01-12,2419.96,2366.06,2419.96,2365.40,386900000,1.86
2021-01-13,2393.74,2422.40,2427.23,2377.51,432700000,-1.08
2021-01-14,2360.40,2380.29,2391.13,2345.70,396200000,-1.39
2021-01-15,2366.86,2354.44,2374.95,2330.17,364500000,0.27
2021-01-18,2401.78,2359.65,2407.06,2355.02,364099999,1.48
2021-01-19,2378.65,2402.87,2408.79,2371.80,395100000,-0.96
2021-01-20,2412.56,2379.93,2412.56,2372.34,340300000,1.43
2021-01-21,2449.37,2414.84,2461.91,2414.84,410600000,1.53
2021-01-22,2456.24,2447.22,2458.23,2425.98,396200000,0.28
2021-01-25,2462.85,2452.18,2486.58,2442.12,403500000,0.27
2021-01-26,2414.16,2453.00,2455.36,2411.04,350300000,-1.98
2021-01-27,2420.92,2409.07,2424.86,2379.21,338400000,0.28
2021-01-28,2352.75,2386.08,2401.33,2348.97,354099999,-2.82
2021-01-29,2335.05,2369.98,2379.03,2303.61,368700000,-0.75
2021-02-01,2362.39,2334.37,2363.39,2328.44,337100000,1.17
2021-02-02,2401.65,2365.84,2402.26,2353.72,330000000,1.66
2021-02-03,2380.79,2401.12,2410.51,2378.65,348200000,-0.87
2021-02-04,2353.27,2366.48,2386.67,2323.78,353500000,-1.16
2021-02-05,2332.53,2360.25,2373.31,2331.51,319900000,-0.88
2021-02-08,2360.78,2338.69,2368.33,2319.15,283200000,1.21
2021-02-09,2418.24,2368.88,2419.23,2365.86,294200000,2.43
2021-02-10,2460.54,2427.66,2466.47,2419.64,282700000,1.75
2021-02-18,2450.39,2507.00,2511.98,2438.80,368500000,-0.41
2021-02-19,2468.66,2437.12,2470.05,2410.84,390000000,0.75
2021-02-22,2416.67,2471.16,2476.69,2416.67,499500000,-2.11
2021-02-23,2396.01,2389.82,2420.47,2385.85,401000000,-0.85
2021-02-24,2347.28,2398.52,2403.86,2322.46,390500000,-2.03
2021-02-25,2335.40,2367.11,2370.79,2330.57,359700000,-0.51
2021-02-26,2293.69,2286.19,2320.64,2278.13,345000000,-1.79
2021-03-01,2349.17,2315.04,2349.91,2312.13,345000000,2.42
2021-03-02,2332.76,2362.46,2363.13,2313.67,356900000,-0.70
2021-03-03,2363.11,2323.33,2363.11,2317.37,355100000,1.30
2021-03-04,2294.67,2342.87,2343.43,2286.52,394200000,-2.90
2021-03-05,2298.60,2260.27,2314.60,2256.48,380500000,0.17
2021-03-08,2224.08,2313.61,2326.52,2223.84,403300000,-3.24
2021-03-09,2160.91,2215.95,2218.79,2130.09,423500000,-2.84
2021-03-10,2165.35,2193.58,2197.06,2157.73,323900000,0.21
2021-03-11,2216.48,2169.70,2217.79,2159.58,345400000,2.36
2021-03-12,2220.26,2225.36,2225.71,2194.27,365600000,0.17
2021-03-15,2172.94,2206.53,2207.47,2153.01,350800000,-2.13
2021-03-16,2196.51,2179.94,2196.51,2162.58,355200000,1.08
2021-03-17,2218.26,2191.20,2221.44,2174.38,346400000,0.99
2021-03-18,2237.50,2222.42,2245.17,2220.26,345100000,0.87
2021-03-19,2194.91,2204.84,2223.60,2183.13,351700000,-1.90
2021-03-22,2222.72,2196.23,2222.72,2192.24,363000000,1.27
2021-03-23,2197.71,2222.58,2225.18,2183.03,378000000,-1.13
2021-03-24,2166.75,2183.66,2202.26,2162.67,356900000,-1.41
2021-03-25,2166.40,2154.43,2178.17,2141.87,336700000,-0.02
2021-03-26,2214.81,2174.19,2220.46,2174.19,339400000,2.23
2021-03-29,2218.79,2219.79,2234.97,2206.47,346100000,0.18
2021-03-30,2229.27,2214.74,2235.30,2206.26,344400000,0.47
2021-03-31,2217.62,2226.62,2226.62,2201.70,307600000,-0.52
2021-04-01,2242.19,2220.83,2244.35,2217.41,303200000,1.11
2021-04-02,2262.08,2250.03,2270.05,2244.55,315600000,0.89
2021-04-06,2266.20,2269.31,2271.78,2257.19,306400000,0.18
2021-04-07,2258.11,2268.02,2268.18,2238.12,353200000,-0.36
2021-04-08,2257.95,2249.05,2266.79,2239.72,371100000,-0.01
2021-04-09,2236.58,2252.32,2254.55,2230.04,329900000,-0.95
2021-04-12,2188.89,2235.49,2241.72,2183.18,358400000,-2.13
2021-04-13,2187.57,2186.12,2209.18,2181.00,331400000,-0.06
2021-04-14,2218.48,2188.56,2220.36,2188.56,329400000,1.41
2021-04-15,2206.55,2212.48,2212.48,2188.08,334500000,-0.54
2021-04-16,2220.22,2209.53,2224.84,2197.48,350600000,0.62
2021-04-19,2274.36,2219.23,2274.36,2213.19,386400000,2.44
2021-04-20,2272.68,2267.43,2291.67,2263.46,377900000,-0.07
2021-04-21,2277.21,2258.75,2281.14,2253.21,334900000,0.20
2021-04-22,2288.18,2285.92,2292.43,2272.00,323900000,0.48
2021-04-23,2298.55,2287.97,2304.96,2285.14,339799999,0.45
2021-04-26,2281.30,2305.93,2322.97,2279.23,374600000,-0.75
2021-04-27,2281.93,2278.61,2281.93,2258.36,332500000,0.03
2021-04-28,2300.94,2276.57,2300.94,2270.31,316300000,0.83
2021-04-29,2305.65,2300.93,2314.98,2290.07,321100000,0.20
2021-04-30,2298.93,2301.03,2309.92,2284.61,334700000,-0.29
2021-05-06,2276.58,2290.06,2298.51,2257.17,340700000,-0.97
2021-05-07,2239.68,2280.79,2283.64,2239.68,374600000,-1.62
2021-05-10,2243.93,2241.64,2254.76,2230.41,371100000,0.19
2021-05-11,2251.96,2229.68,2256.43,2212.22,384799999,0.36
2021-05-12,2271.81,2243.77,2273.21,2238.86,350900000,0.88
2021-05-13,2253.30,2249.24,2271.82,2247.02,375200000,-0.81
2021-05-14,2293.87,2260.42,2294.65,2249.10,393500000,1.80
2021-05-17,2320.33,2295.07,2332.15,2295.07,368400000,1.15
2021-05-18,2324.27,2319.80,2325.47,2306.84,318000000,0.17
2021-05-19,2327.46,2317.34,2335.06,2310.90,333300000,0.14
2021-05-20,2330.36,2320.84,2337.97,2317.02,363500000,0.12
2021-05-21,2319.79,2336.20,2342.53,2313.32,333800000,-0.45
2021-05-24,2337.26,2321.54,2337.26,2306.78,346900000,0.75
2021-05-25,2381.93,2340.44,2383.26,2336.77,373900000,1.91
2021-05-26,2380.56,2382.49,2387.50,2375.24,387500000,-0.06
2021-05-27,2399.27,2379.88,2404.23,2371.29,381100000,0.79
2021-05-28,2393.48,2400.59,2412.15,2382.75,406100000,-0.24
2021-05-31,2419.76,2396.32,2419.76,2391.23,386300000,1.10
2021-06-01,2429.57,2416.44,2429.88,2397.06,408300000,0.41
2021-06-02,2400.90,2430.66,2431.76,2392.38,412400000,-1.18
2021-06-03,2392.64,2399.50,2419.46,2386.45,381500000,-0.34
2021-06-04,2407.65,2383.80,2423.25,2380.23,365400000,0.63
2021-06-07,2413.90,2410.39,2414.09,2398.54,368500000,0.26
2021-06-08,2393.13,2414.57,2427.89,2379.77,384799999,-0.86
2021-06-09,2396.54,2391.04,2404.32,2382.89,374300000,0.14
2021-06-10,2422.58,2396.58,2427.51,2393.93,417000000,1.09
2021-06-11,2407.93,2425.60,2426.06,2402.08,452600000,-0.60
2021-06-15,2387.91,2408.18,2410.74,2374.65,407900000,-0.83
2021-06-16,2332.41,2385.47,2385.92,2330.85,378000000,-2.32
2021-06-17,2359.40,2331.41,2360.54,2331.41,363400000,1.16
2021-06-18,2378.61,2362.76,2384.58,2357.04,401400000,0.81
2021-06-21,2396.20,2373.80,2403.13,2364.25,408900000,0.74
2021-06-22,2408.41,2401.36,2408.83,2388.30,424500000,0.51
2021-06-23,2427.38,2410.45,2432.30,2401.15,414400000,0.79
2021-06-24,2415.36,2430.71,2430.81,2408.94,399900000,-0.50
2021-06-25,2442.08,2417.32,2446.95,2416.47,400200000,1.11
2021-06-28,2463.66,2447.66,2465.96,2445.26,383100000,0.88
2021-06-29,2441.26,2468.00,2468.00,2440.16,378700000,-0.91
2021-06-30,2466.24,2443.65,2467.38,2441.17,356100000,1.02
2021-07-01,2442.26,2471.79,2472.61,2438.17,389500000,-0.97
2021-07-02,2396.78,2428.19,2428.19,2393.46,355600000,-1.86
2021-07-05,2414.40,2397.40,2416.97,2394.23,366900000,0.74
2021-07-06,2406.59,2418.49,2424.70,2377.56,400400000,-0.32
2021-07-07,2446.99,2394.44,2449.86,2387.43,384799999,1.68
2021-07-08,2435.21,2452.77,2457.90,2432.01,439900000,-0.48
2021-07-09,2436.84,2424.83,2443.18,2395.36,422900000,0.07
2021-07-12,2485.15,2454.18,2493.12,2442.37,484400000,1.98
2021-07-13,2491.97,2483.16,2493.47,2473.96,475400000,0.27
2021-07-14,2470.07,2483.86,2495.93,2464.97,482600000,-0.88
2021-07-15,2478.72,2461.08,2478.85,2435.82,460500000,0.35
2021-07-16,2454.06,2475.20,2481.11,2453.40,443400000,-0.99
2021-07-19,2452.32,2450.94,2458.92,2434.51,428200000,-0.07
2021-07-20,2456.75,2432.69,2457.16,2430.91,381800000,0.18
2021-07-21,2492.54,2466.75,2499.19,2466.75,452500000,1.46
2021-07-22,2503.85,2498.63,2503.94,2485.52,491100000,0.45
2021-07-23,2468.14,2501.06,2501.06,2460.80,528100000,-1.43
2021-07-26,2411.81,2460.79,2460.79,2369.31,511800000,-2.28
2021-07-27,2331.43,2412.51,2429.26,2331.43,528600000,-3.33
2021-07-28,2313.20,2310.47,2335.88,2254.37,479000000,-0.78
2021-07-29,2384.17,2356.83,2389.08,2347.54,439099999,3.07
2021-07-30,2385.62,2380.87,2391.14,2356.93,477500000,0.06
2021-08-02,2436.92,2383.89,2436.92,2376.88,507500000,2.15
2021-08-03,2423.97,2429.43,2446.92,2416.81,508000000,-0.53
2021-08-04,2465.62,2419.89,2465.62,2416.55,446599999,1.72
2021-08-05,2447.04,2452.75,2464.22,2436.32,471300000,-0.75
2021-08-06,2443.06,2451.54,2453.45,2425.36,442700000,-0.16
2021-08-09,2462.84,2430.63,2466.92,2422.81,447600000,0.81
2021-08-10,2483.79,2458.90,2483.79,2456.18,474000000,0.85
2021-08-11,2487.00,2482.26,2493.46,2470.65,491500000,0.13
2021-08-12,2478.34,2480.04,2490.56,2465.11,503500000,-0.35
2021-08-13,2468.74,2468.57,2494.92,2455.98,490200000,-0.39
2021-08-16,2454.36,2462.98,2470.28,2449.17,472000000,-0.58
2021-08-17,2392.49,2452.53,2459.67,2386.48,509300000,-2.52
2021-08-18,2412.49,2394.04,2416.71,2384.67,446900000,0.84
2021-08-19,2417.23,2409.86,2430.62,2390.75,453500000,0.20
2021-08-20,2388.96,2400.49,2411.20,2362.22,440700000,-1.17
2021-08-23,2445.04,2398.78,2450.00,2398.78,481300000,2.35
2021-08-24,2463.85,2447.91,2470.32,2438.62,508300000,0.77
2021-08-25,2475.08,2463.11,2475.08,2449.74,474900000,0.46
2021-08-26,2437.15,2474.14,2474.14,2435.91,518200000,-1.53
2021-08-27,2439.69,2429.56,2448.59,2422.51,511400000,0.10
2021-08-30,2441.11,2444.45,2462.86,2429.07,551700000,0.06
2021-08-31,2429.86,2438.58,2438.58,2403.69,530000000,-0.46
2021-09-01,2417.89,2431.72,2431.72,2377.91,601800000,-0.49
2021-09-02,2427.77,2412.57,2427.92,2411.43,522200000,0.41
2021-09-03,2414.30,2428.66,2439.96,2400.25,597900000,-0.55
2021-09-06,2463.36,2415.38,2465.37,2409.48,531599999,2.03
2021-09-07,2490.64,2462.81,2492.60,2454.10,532200000,1.11
2021-09-08,2492.59,2491.27,2503.79,2481.68,610900000,0.08
2021-09-09,2494.27,2490.02,2496.57,2472.39,571300000,0.07
2021-09-10,2502.01,2490.61,2508.88,2479.59,573900000,0.31
2021-09-13,2500.83,2503.79,2510.09,2485.75,549500000,-0.05
2021-09-14,2488.88,2499.21,2523.24,2482.53,577600000,-0.48
2021-09-15,2486.13,2483.41,2494.06,2468.88,515300000,-0.11
2021-09-16,2437.56,2485.03,2491.34,2437.56,571600000,-1.95
2021-09-17,2446.05,2431.93,2450.19,2411.02,509000000,0.35
2021-09-22,2440.05,2411.83,2443.37,2407.95,435900000,-0.25
2021-09-23,2451.36,2456.02,2459.43,2447.32,515300000,0.46
2021-09-24,2434.23,2446.60,2462.69,2432.25,488500000,-0.70
2021-09-27,2406.56,2443.13,2451.78,2387.86,512299999,-1.14
2021-09-28,2402.20,2399.02,2413.02,2390.29,381400000,-0.18
2021-09-29,2347.16,2382.86,2385.90,2343.74,412600000,-2.29
2021-09-30,2395.05,2357.25,2398.71,2357.25,352600000,2.04
2021-10-08,2413.92,2422.15,2426.90,2401.90,401500000,0.79
2021-10-11,2403.46,2418.55,2418.55,2397.71,373800000,-0.43
2021-10-12,2363.81,2397.77,2397.77,2341.78,393900000,-1.65
2021-10-13,2394.39,2364.02,2395.74,2355.43,339700000,1.29
2021-10-14,2399.26,2391.61,2404.11,2386.31,341200000,0.20
2021-10-15,2400.52,2390.76,2407.35,2380.84,383700000,0.05
2021-10-18,2402.04,2396.11,2402.08,2376.25,361599999,0.06
2021-10-19,2422.64,2400.79,2423.55,2400.79,358300000,0.86
2021-10-20,2420.04,2419.93,2434.45,2413.73,378100000,-0.11
2021-10-21,2416.18,2420.92,2426.39,2402.88,372299999,-0.16
2021-10-22,2412.67,2418.85,2430.12,2411.80,382299999,-0.15
2021-10-25,2433.22,2411.69,2433.31,2408.01,362800000,0.85
2021-10-26,2424.39,2441.14,2445.05,2420.42,386800000,-0.36
2021-10-27,2397.51,2417.19,2417.19,2389.32,398300000,-1.11
2021-10-28,2362.24,2389.82,2397.23,2354.69,391800000,-1.47
2021-10-29,2400.03,2363.85,2400.45,2356.32,380000000,1.60
2021-11-01,2411.78,2391.82,2424.80,2385.71,409700000,0.49
2021-11-02,2392.27,2412.61,2425.06,2371.89,443800000,-0.81
2021-11-03,2393.60,2390.00,2402.15,2377.90,360800000,0.06
2021-11-04,2425.16,2402.85,2425.16,2401.93,384900000,1.32
2021-11-05,2406.42,2421.88,2432.53,2406.34,445700000,-0.77
2021-11-08,2417.97,2403.88,2419.31,2399.26,401000000,0.48
2021-11-09,2436.24,2422.73,2436.24,2418.13,388900000,0.76
2021-11-10,2430.08,2428.89,2430.95,2395.68,426599999,-0.25
2021-11-11,2457.78,2427.20,2459.16,2424.28,453900000,1.14
2021-11-12,2467.16,2458.07,2469.29,2455.10,448400000,0.38
2021-11-15,2462.39,2470.37,2472.14,2452.93,465600000,-0.19
2021-11-16,2449.95,2459.80,2471.54,2447.15,458200000,-0.51
2021-11-17,2477.02,2453.61,2477.02,2452.56,437900000,1.10
2021-11-18,2460.86,2473.85,2475.30,2456.23,479300000,-0.65
2021-11-19,2490.27,2457.87,2491.38,2455.26,462000000,1.19
2021-11-22,2525.58,2494.31,2525.58,2494.31,477200000,1.42
2021-11-23,2520.37,2522.23,2528.79,2515.33,480700000,-0.21
2021-11-24,2520.48,2519.26,2527.96,2514.56,477800000,0.00
2021-11-25,2512.22,2520.50,2521.61,2509.70,447000000,-0.33
2021-11-26,2507.15,2507.65,2515.63,2501.23,441300000,-0.20
2021-11-29,2516.94,2479.48,2518.68,2478.13,435400000,0.39
2021-11-30,2519.27,2525.73,2529.02,2504.29,473000000,0.09
2021-12-01,2524.14,2517.99,2524.14,2510.14,460400000,0.19
2021-12-02,2508.45,2520.47,2525.87,2507.12,478600000,-0.62
2021-12-03,2526.38,2509.42,2527.49,2506.82,434000000,0.71
2021-12-06,2495.50,2523.30,2528.30,2493.62,467800000,-1.22
2021-12-07,2477.49,2509.09,2511.96,2460.12,450100000,-0.72
2021-12-08,2521.29,2484.30,2521.29,2481.91,408100000,1.77
2021-12-09,2543.16,2521.26,2549.20,2519.88,470500000,0.87
2021-12-10,2546.65,2528.76,2552.06,2525.85,453900000,0.14
2021-12-13,2561.91,2555.24,2571.27,2551.51,475200000,0.60
2021-12-14,2558.25,2555.87,2564.42,2550.94,461599999,-0.14
2021-12-15,2543.49,2554.78,2565.22,2540.28,475000000,-0.58
2021-12-16,2559.31,2546.15,2559.31,2537.48,474500000,0.62
2021-12-17,2523.15,2554.51,2554.51,2523.15,504200000,-1.41
2021-12-20,2478.41,2515.27,2528.80,2476.27,504600000,-1.77
2021-12-21,2504.33,2477.02,2505.09,2477.02,480400000,1.05
2021-12-22,2520.30,2510.96,2524.39,2508.08,531599999,0.64
2021-12-23,2524.74,2522.56,2528.33,2515.55,492400000,0.18
2021-12-24,2491.96,2526.69,2527.50,2488.98,507400000,-1.30
2021-12-27,2494.20,2489.92,2507.70,2482.65,436100000,0.09
2021-12-28,2514.82,2497.45,2515.20,2492.83,432200000,0.83
