word,positive,negative
恶贯满盈,0,1
恶狠狠,0,1
恶劣,0,1
恶煞煞,0,1
恶心,0,1
恶浊,0,1
饿殍遍野,0,1
耳生,0,1
二把刀,0,1
二手,0,1
二五眼,0,1
发狂,0,1
发腻,0,1
发育不全,0,1
乏,0,1
乏味,0,1
翻手为云，覆手为雨,0,1
翻云覆雨,0,1
繁复,0,1
繁乱,0,1
繁难,0,1
繁冗,0,1
繁琐,0,1
繁芜,0,1
繁杂,0,1
繁重,0,1
繁缛,0,1
烦难,0,1
烦冗,0,1
烦琐,0,1
烦嚣,0,1
反,0,1
反常,0,1
反对称,0,1
反反复复,0,1
反复无常,0,1
反面,0,1
反叛,0,1
反社会,0,1
犯有罪行,0,1
饭桶,0,1
泛,0,1
泛泛,0,1
放诞,0,1
放荡,0,1
放荡不羁,0,1
放浪,0,1
放肆,0,1
放纵,0,1
菲薄,0,1
非,0,1
非法,0,1
非分,0,1
非婚生,0,1
非礼,0,1
非人,0,1
非生产性,0,1
非正常,0,1
非正统,0,1
非正义,0,1
废,0,1
废弛,0,1
废旧,0,1
废物,0,1
沸沸扬扬,0,1
费,0,1
费工夫,0,1
费功夫,0,1
费劲,0,1
费力,0,1
费时,0,1
费事,0,1
纷,0,1
纷繁,0,1
纷乱,0,1
纷扰,0,1
纷杂,0,1
封闭,0,1
封闭式,0,1
封闭型,0,1
封建,0,1
锋芒毕露,0,1
风吹日晒,0,1
风刀霜剑,0,1
风骚,0,1
风声鹤唳,0,1
风雨飘摇,0,1
疯疯癫癫,0,1
疯狂,0,1
疯狂般,0,1
疯癫癫,0,1
否,0,1
否定,0,1
肤泛,0,1
肤皮潦草,0,1
肤浅,0,1
浮,0,1
浮泛,0,1
浮光掠影,0,1
浮滑,0,1
浮皮蹭痒,0,1
浮漂,0,1
浮浅,0,1
浮躁,0,1
浮噪,0,1
腐败,0,1
腐败堕落,0,1
腐臭,0,1
腐恶,0,1
腐化,0,1
腐化堕落,0,1
腐旧,0,1
腐烂,0,1
腐朽,0,1
腐朽没落,0,1
覆雨翻云,0,1
复,0,1
复合,0,1
复合式,0,1
复合型,0,1
复杂,0,1
复杂多变,0,1
傅会,0,1
负,0,1
负面,0,1
富余,0,1
附会,0,1
嘎,0,1
该死,0,1
概念化,0,1
干,0,1
干巴,0,1
干巴巴,0,1
干瘪,0,1
干瘪瘪,0,1
干干巴巴,0,1
干燥,0,1
赶尽杀绝,0,1
刚愎,0,1
刚愎自用,0,1
高昂,0,1
高傲,0,1
高不成，低不就,0,1
高不成低不就,0,1
高成本,0,1
高价,0,1
高价位,0,1
高难,0,1
高难度,0,1
高压,0,1
疙疙瘩瘩,0,1
疙里疙瘩,0,1
隔靴搔痒,0,1
勾心斗角,0,1
苟且,0,1
狗眼看人,0,1
垢,0,1
够呛,0,1
够戗,0,1
孤,0,1
孤傲,0,1
孤傲不群,0,1
孤单,0,1
孤单单,0,1
孤独,0,1
孤孤单单,0,1
孤寡,0,1
孤寂,0,1
孤立,0,1
孤立无援,0,1
孤零零,0,1
孤陋寡闻,0,1
孤僻,0,1
古怪,0,1
古旧,0,1
古里古怪,0,1
固定不变,0,1
固执,0,1
寡,0,1
寡淡,0,1
寡断,0,1
寡了叭叽,0,1
寡情,0,1
寡味,0,1
寡言,0,1
寡言少语,0,1
挂漏,0,1
挂名,0,1
挂一漏万,0,1
乖谬,0,1
乖僻,0,1
乖张,0,1
乖剌,0,1
乖戾,0,1
怪里怪气,0,1
怪僻,0,1
官僚,0,1
官僚主义,0,1
光怪陆离,0,1
鬼鬼祟祟,0,1
鬼计多端,0,1
鬼头鬼脑,0,1
诡,0,1
诡计多端,0,1
诡秘,0,1
诡诈,0,1
诡谲,0,1
过当,0,1
过分简单化,0,1
过分拥挤,0,1
过河拆桥,0,1
过了气,0,1
过气,0,1
过桥抽板,0,1
过时,0,1
哈喇,0,1
孩子气,0,1
海底捞月,0,1
海底捞针,0,1
害,0,1
骇人听闻,0,1
含含糊糊,0,1
含含混混,0,1
含糊,0,1
含糊不清,0,1
含糊其辞,0,1
含糊其词,0,1
含混,0,1
含混不清,0,1
寒苦,0,1
寒素,0,1
寒酸,0,1
寒微,0,1
寒伧,0,1
寒碜,0,1
悍然,0,1
豪侈,0,1
豪横,0,1
豪强,0,1
豪奢,0,1
毫不客气,0,1
毫不留情,0,1
毫无价值,0,1
毫无目标,0,1
毫无意义,0,1
毫无用处,0,1
好不容易,0,1
好容易,0,1
好事多磨,0,1
黑,0,1
黑暗,0,1
黑沉沉,0,1
黑灯瞎火,0,1
黑洞洞,0,1
黑咕隆咚,0,1
黑乎乎,0,1
黑茫茫,0,1
黑蒙蒙,0,1
黑漆寥光,0,1
黑漆漆,0,1
黑森森,0,1
黑心,0,1
黑心肠,0,1
黑黝黝,0,1
黑黢黢,0,1
狠毒,0,1
狠劲,0,1
狠心,0,1
横,0,1
横暴,0,1
横加,0,1
横蛮无理,0,1
横七竖八,0,1
哄然,0,1
猴,0,1
后患无穷,0,1
后进,0,1
呼幺喝六,0,1
胡,0,1
胡里胡涂,0,1
胡乱,0,1
胡子拉茬,0,1
胡子拉碴,0,1
糊糊涂涂,0,1
糊里糊涂,0,1
糊涂,0,1
虎踞龙蟠,0,1
虎头蛇尾,0,1
花插着,0,1
花搭着,0,1
花花搭搭,0,1
花里胡哨,0,1
花钱浪费,0,1
花拳绣腿,0,1
花天酒地,0,1
花心,0,1
哗然,0,1
华而不实,0,1
猾,0,1
滑头,0,1
滑头滑脑,0,1
怀着恶意,0,1
坏,0,1
坏脾气,0,1
坏人当道,0,1
幻,0,1
幻异,0,1
荒诞,0,1
荒诞不经,0,1
荒诞派,0,1
荒诞无稽,0,1
荒寂,0,1
荒凉,0,1
荒乱,0,1
荒落,0,1
荒谬,0,1
荒谬绝伦,0,1
荒漠,0,1
荒僻,0,1
荒弃,0,1
荒疏,0,1
荒唐,0,1
荒唐无稽,0,1
荒无人烟,0,1
荒芜,0,1
荒淫,0,1
荒淫无耻,0,1
荒淫无度,0,1
荒瘠,0,1
黄色,0,1
晃晃悠悠,0,1
晃悠悠,0,1
恍恍惚惚,0,1
恍惚,0,1
谎,0,1
灰暗,0,1
灰沉沉,0,1
灰茫茫,0,1
灰蒙蒙,0,1
灰色,0,1
灰秃秃,0,1
灰朦朦,0,1
慧黠,0,1
晦,0,1
晦暗,0,1
晦涩,0,1
晦冥,0,1
晦暝,0,1
秽,0,1
秽恶,0,1
秽乱,0,1
秽土,0,1
秽亵,0,1
会来事,0,1
昏,0,1
昏暗,0,1
昏沉,0,1
昏黑,0,1
昏乱,0,1
昏昧,0,1
昏天黑地,0,1
昏头昏脑,0,1
昏庸,0,1
昏愦,0,1
昏聩,0,1
婚外,0,1
浑,0,1
浑浑噩噩,0,1
浑头浑脑,0,1
浑浊,0,1
浑噩,0,1
混,0,1
混合,0,1
混混沌沌,0,1
混交,0,1
混乱,0,1
混淆不清,0,1
混血,0,1
混账,0,1
混浊,0,1
混沌,0,1
活动,0,1
祸不单行,0,1
祸从天降,0,1
机变,0,1
机械,0,1
机械式,0,1
机械性,0,1
畸,0,1
畸轻畸重,0,1
畸形,0,1
积满灰尘,0,1
积重难返,0,1
鸡零狗碎,0,1
鸡毛蒜皮,0,1
鸡犬不留,0,1
鸡犬不宁,0,1
棘手,0,1
急不可待,0,1
急功近利,0,1
急切,0,1
急性子,0,1
急于,0,1
急躁,0,1
疾言厉色,0,1
挤,0,1
挤巴,0,1
挤得水泄不通,0,1
挤得要命,0,1
挤挤插插,0,1
挤满,0,1
寂寥,0,1
寂寞,0,1
忌刻,0,1
夹七夹八,0,1
家长式,0,1
家贫如洗,0,1
家徒壁立,0,1
家徒四壁,0,1
假,0,1
假冒,0,1
假模假式,0,1
假仁假义,0,1
假想,0,1
假惺惺,0,1
假意,0,1
假造,0,1
假正经,0,1
假装神圣,0,1
价高,0,1
价格不菲,0,1
价格高昂,0,1
架空,0,1
尖刻,0,1
尖酸,0,1
尖酸刻薄,0,1
尖嘴薄舌,0,1
尖嘴猴腮,0,1
间不容发,0,1
间杂,0,1
肩摩毂击,0,1
艰,0,1
艰巨,0,1
艰苦,0,1
艰苦卓绝,0,1
艰难,0,1
艰难曲折,0,1
艰难险阻,0,1
艰涩,0,1
艰深,0,1
艰危,0,1
艰辛,0,1
奸,0,1
奸刁,0,1
奸恶,0,1
奸猾,0,1
奸险,0,1
奸邪,0,1
奸诈,0,1
奸佞,0,1
简陋,0,1
简慢,0,1
见不得人,0,1
见风使舵,0,1
见风转舵,0,1
见识短浅,0,1
见异思迁,0,1
剑拔弩张,0,1
僵,0,1
僵化,0,1
僵硬,0,1
胶柱鼓瑟,0,1
浇薄,0,1
浇漓,0,1
骄,0,1
骄傲,0,1
骄傲自满,0,1
骄横,0,1
骄慢,0,1
骄气,0,1
骄人,0,1
骄奢淫逸,0,1
骄纵,0,1
骄矜,0,1
娇痴,0,1
娇贵,0,1
娇憨,0,1
娇嫩,0,1
娇气,0,1
娇弱,0,1
娇生惯养,0,1
矫情,0,1
矫情造作,0,1
矫揉造作,0,1
侥,0,1
狡,0,1
狡猾,0,1
狡计多端,0,1
狡兔三窟,0,1
狡诈,0,1
狡狯,0,1
狡黠,0,1
揭不开锅,0,1
竭蹶,0,1
洁身自好,0,1
结结巴巴,0,1
斤斤计较,0,1
金刚努目,0,1
紧,0,1
紧巴,0,1
紧巴巴,0,1
近视,0,1
荆棘载途,0,1
惊爆,0,1
惊人,0,1
惊天动地,0,1
惊险,0,1
精力枯竭,0,1
精神不振,0,1
精神溜号,0,1
经济拮据,0,1
经验不足,0,1
静僻,0,1
净余,0,1
窘促,0,1
窘急,0,1
窘困,0,1
窘涩,0,1
旧,0,1
旧式,0,1
拘,0,1
拘礼,0,1
拘执,0,1
狙,0,1
拒人于千里之外,0,1
剧毒,0,1
倔,0,1
倔强,0,1
倔头倔脑,0,1
倔犟,0,1
绝,0,1
绝情,0,1
峻,0,1
开小差,0,1
坎坷,0,1
坎坷不平,0,1
看风使舵,0,1
糠,0,1
亢,0,1
靠不住,0,1
苛,0,1
苛刻,0,1
磕磕绊绊,0,1
磕头碰脑,0,1
可悲,0,1
可鄙,0,1
可怖,0,1
可耻,0,1
可恶,0,1
可骇,0,1
可恨,0,1
可惊,0,1
可怕,0,1
可叹,0,1
可有可无,0,1
可憎,0,1
刻板,0,1
刻薄,0,1
刻毒,0,1
刻舟求剑,0,1
坑坑洼洼,0,1
坑洼,0,1
坑洼不平,0,1
空,0,1
空洞,0,1
空洞洞,0,1
空洞无聊,0,1
空洞无物,0,1
空乏,0,1
空泛,0,1
空幻,0,1
空空洞洞,0,1
空落落,0,1
空头,0,1
空虚,0,1
空中楼阁,0,1
恐怖,0,1
抠,0,1
抠门儿,0,1
抠搜,0,1
抠唆,0,1
口蜜腹剑,0,1
口是心非,0,1
口头上,0,1
枯,0,1
枯寂,0,1
枯涩,0,1
枯燥,0,1
枯燥乏味,0,1
枯燥无味,0,1
枯槁,0,1
苦不唧,0,1
苦口,0,1
酷烈,0,1
酷虐,0,1
夸诞,0,1
狂,0,1
狂傲,0,1
狂暴,0,1
狂荡,0,1
狂妄,0,1
狂妄自大,0,1
狂躁,0,1
狂悖,0,1
狂恣,0,1
困顿,0,1
困苦,0,1
困难,0,1
困难重重,0,1
困人,0,1
阔绰,0,1
阔气,0,1
拉忽,0,1
拉拉杂杂,0,1
拉杂,0,1
辣,0,1
辣手,0,1
来路不明,0,1
来之不易,0,1
赖皮,0,1
懒,0,1
懒到极点,0,1
懒惰,0,1
懒散,0,1
烂,0,1
滥,0,1
狼狈,0,1
狼狈不堪,0,1
狼籍,0,1
狼藉,0,1
狼心狗肺,0,1
浪,0,1
浪荡,0,1
劳而无功,0,1
老,0,1
老大难,0,1
老掉牙,0,1
老赶,0,1
老虎屁股摸不得,0,1
老奸巨猾,0,1
老奸巨滑,0,1
老派,0,1
老气,0,1
老气横秋,0,1
老弱病残,0,1
老式,0,1
老朽,0,1
累卵,0,1
累赘,0,1
累牍连篇,0,1
肋脦,0,1
冷,0,1
冷冰冰,0,1
冷峻,0,1
冷酷,0,1
冷酷无情,0,1
冷冷,0,1
冷冷清清,0,1
冷厉,0,1
冷落,0,1
冷门,0,1
冷漠,0,1
冷峭,0,1
冷清,0,1
冷清清,0,1
冷若冰霜,0,1
冷销,0,1
冷血,0,1
冷噤,0,1
离索,0,1
离题,0,1
离心离德,0,1
理亏,0,1
理屈,0,1
理屈词穷,0,1
理由不充分,0,1
里出外进,0,1
厉,0,1
厉害,0,1
厉声,0,1
利令智昏,0,1
利已,0,1
利欲熏心,0,1
哩哩啦啦,0,1
哩哩罗罗,0,1
哩溜歪斜,0,1
连篇累牍,0,1
良莠不齐,0,1
两面光,0,1
两面三刀,0,1
寥,0,1
寥寂,0,1
潦草,0,1
了不得,0,1
了不起,0,1
烈性子,0,1
劣,0,1
劣等,0,1
劣质,0,1
劣中之劣,0,1
鳞状,0,1
凛,0,1
凛凛,0,1
凛然,0,1
吝,0,1
吝啬,0,1
零,0,1
零丁,0,1
零零散散,0,1
零零碎碎,0,1
零乱,0,1
零落,0,1
零七八碎,0,1
零散,0,1
零碎,0,1
零星,0,1
伶仃,0,1
凌乱,0,1
凌杂,0,1
令人不安,0,1
令人齿冷,0,1
令人恶心,0,1
令人发指,0,1
令人费解,0,1
令人寒心,0,1
令人敬畏,0,1
令人困倦,0,1
令人毛骨悚然,0,1
令人恼火,0,1
令人疲倦,0,1
令人生气,0,1
令人生厌,0,1
令人讨厌,0,1
令人厌恶,0,1
令人厌倦,0,1
令人遗憾,0,1
令人折断腰,0,1
令人窒息,0,1
令人作呕,0,1
溜号,0,1
流里流气,0,1
流气,0,1
六亲不认,0,1
娄,0,1
漏洞百出,0,1
鲁,0,1
鲁钝,0,1
鲁莽,0,1
碌,0,1
碌碌,0,1
碌碌无为,0,1
驴唇不对马嘴,0,1
率尔,0,1
率然,0,1
乱成一团,0,1
乱纷纷,0,1
乱哄哄,0,1
乱烘烘,0,1
乱乎,0,1
乱了营,0,1
乱乱哄哄,0,1
乱虐并生,0,1
乱蓬蓬,0,1
乱七八糟,0,1
乱套,0,1
乱腾,0,1
乱腾腾,0,1
乱杂,0,1
乱糟糟,0,1
乱真,0,1
乱嘈嘈,0,1
落后,0,1
落落寡合,0,1
落寞,0,1
落市,0,1
落俗套,0,1
落套,0,1
落拓,0,1
落伍,0,1
麻,0,1
麻痹,0,1
麻烦,0,1
麻麻黑,0,1
麻木,0,1
麻木不仁,0,1
马虎,0,1
马马虎虎,0,1
卖不掉,0,1
卖不动,0,1
蛮,0,1
蛮不讲理,0,1
蛮悍,0,1
蛮横,0,1
蛮横无理,0,1
蛮荒,0,1
满脸横肉,0,1
满目疮痍,0,1
漫,0,1
漫不经心,0,1
漫不经意,0,1
漫无边际,0,1
漫无目标,0,1
漫无目的,0,1
漫漶,0,1
谩,0,1
茫,0,1
茫茫,0,1
茫茫然,0,1
盲目,0,1
盲人瞎马,0,1
莽,0,1
莽苍,0,1
莽莽苍苍,0,1
莽莽撞撞,0,1
莽撞,0,1
猫哭老鼠,0,1
毛,0,1
毛糙,0,1
毛毛躁躁,0,1
毛手毛脚,0,1
毛头毛脑,0,1
毛躁,0,1
冒,0,1
冒牌,0,1
冒失,0,1
冒险,0,1
冒有风险,0,1
貌似强大,0,1
貌似真实的,0,1
贸贸然,0,1
贸然,0,1
没边儿,0,1
没出息,0,1
没骨头,0,1
没关系,0,1
没好气,0,1
没见过世面,0,1
没教养,0,1
没劲,0,1
没理,0,1
没礼貌,0,1
没良心,0,1
没两下子,0,1
没轻没重,0,1
没什么了不得,0,1
没什么了不起,0,1
没受过教育,0,1
没头没脑,0,1
没头脑,0,1
没味,0,1
没心没肺,0,1
没心眼儿,0,1
没用,0,1
没有教养,0,1
没有礼貌,0,1
没有头脑,0,1
没有学问,0,1
没有勇气,0,1
媚俗,0,1
闷气,0,1
蒙昧,0,1
蒙蒙,0,1
蒙蒙胧胧,0,1
蒙胧,0,1
孟浪,0,1
靡丽,0,1
靡靡,0,1
糜,0,1
糜烂,0,1
迷濛,0,1
迷宫般,0,1
迷糊,0,1
迷离,0,1
迷离扑朔,0,1
迷离倘恍,0,1
迷漫,0,1
迷茫,0,1
迷蒙,0,1
迷蒙蒙,0,1
迷迷糊糊,0,1
迷迷茫茫,0,1
迷迷蒙蒙,0,1
迷迷怔怔,0,1
弥天,0,1
米珠薪桂,0,1
秘,0,1
秘密,0,1
密不透风,0,1
绵里藏针,0,1
绵软,0,1
勉勉强强,0,1
勉强,0,1
面呈病色,0,1
面黄肌瘦,0,1
面目可憎,0,1
面目狰狞,0,1
面色蜡黄,0,1
面生,0,1
面无表情,0,1
藐小,0,1
渺,0,1
渺茫,0,1
渺渺,0,1
渺然,0,1
渺若烟云,0,1
渺小,0,1
灭绝人性,0,1
明哲保身,0,1
名不副实,0,1
名过其实,0,1
名义,0,1
名义上,0,1
名誉扫地,0,1
命苦,0,1
谬,0,1
模糊,0,1
模糊不清,0,1
模棱两可,0,1
摩肩接踵,0,1
魔鬼般,0,1
魔怔,0,1
莫须有,0,1
墨,0,1
漠,0,1
漠不关心,0,1
漠漠,0,1
漠然,0,1
寞,0,1
陌生,0,1
暮气,0,1
暮气沉沉,0,1
暮色苍茫,0,1
幕后,0,1
木,0,1
木雕泥塑,0,1
木头木脑,0,1
木讷,0,1
目不识丁,0,1
目光短浅,0,1
目光如豆,0,1
目光凶狠,0,1
目空一切,0,1
目无余子,0,1
目中无人,0,1
拿腔拿调,0,1
拿腔作势,0,1
奶声奶气,0,1
男盗女娼,0,1
难吃,0,1
难看,0,1
难人,0,1
难上加难,0,1
难上难,0,1
难说话,0,1
难听,0,1
难闻,0,1
难相处,0,1
难驯服,0,1
难以,0,1
难以沟通,0,1
囊空如洗,0,1
囊中羞涩,0,1
闹,0,1
闹得慌,0,1
闹哄哄,0,1
闹闹哄哄,0,1
闹闹嚷嚷,0,1
闹嚷嚷,0,1
嫩,0,1
泥沙俱下,0,1
你死我活,0,1
匿名,0,1
腻人,0,1
逆,0,1
逆耳,0,1
蔫儿坏,0,1
蔫头耷脑,0,1
拈轻怕重,0,1
年久失修,0,1
鸟尽弓藏,0,1
狞,0,1
狞恶,0,1
凝滞,0,1
泞,0,1
牛,0,1
牛气,0,1
扭扭捏捏,0,1
奴颜婢膝,0,1
虐,0,1
懦,0,1
懦怯,0,1
懦弱,0,1
盘根错节,0,1
盘陁,0,1
庞杂,0,1
旁若无人,0,1
配不上,0,1
蓬乱,0,1
蓬散,0,1
蓬首垢面,0,1
蓬头垢面,0,1
蓬头散发,0,1
脾气暴,0,1
脾气爆躁,0,1
脾气坏,0,1
脾气火暴,0,1
脾气急躁,0,1
皮,0,1
皮毛,0,1
皮相,0,1
僻,0,1
僻静,0,1
偏激,0,1
偏颇,0,1
偏听偏信,0,1
偏狭,0,1
偏斜,0,1
偏心,0,1
偏心眼,0,1
片断,0,1
片面,0,1
骗人,0,1
漂浮,0,1
贫,0,1
贫寒,0,1
贫苦,0,1
贫困,0,1
贫穷,0,1
贫瘠,0,1
平白,0,1
平白无故,0,1
平淡,0,1
平淡无奇,0,1
平淡无味,0,1
平铺直叙,0,1
平铺直序,0,1
凭白无故,0,1
凭空,0,1
坡,0,1
泼,0,1
婆婆妈妈,0,1
破,0,1
破败,0,1
破坏性,0,1
破旧,0,1
破烂不堪,0,1
破陋,0,1
扑朔迷离,0,1
铺张,0,1
铺张浪费,0,1
欺诈性,0,1
七零八落,0,1
凄,0,1
凄惨,0,1
凄楚,0,1
凄寒,0,1
凄寂,0,1
凄苦,0,1
凄冷,0,1
凄厉,0,1
凄凉,0,1
凄迷,0,1
凄怆,0,1
漆黑,0,1
漆黑一团,0,1
其貌不扬,0,1
奇丑无比,0,1
奇形怪状,0,1
崎,0,1
崎岖,0,1
崎岖不平,0,1
起绉,0,1
起褶子,0,1
岂有此理,0,1
气粗,0,1
气闷,0,1
气盛,0,1
气势汹汹,0,1
气壮如牛,0,1
千变万化,0,1
千疮百孔,0,1
千金一掷,0,1
千钧一发,0,1
千篇一律,0,1
前呼后拥,0,1
潜,0,1
浅薄,0,1
浅尝辄止,0,1
浅陋,0,1
欠妥,0,1
欠完善,0,1
欠周到,0,1
强暴,0,1
强横,0,1
强行,0,1
强制,0,1
强制性,0,1
巧黠,0,1
翘尾巴,0,1
峭,0,1
峭直,0,1
怯懦,0,1
怯然,0,1
怯弱,0,1
怯生生,0,1
窃,0,1
禽兽不如,0,1
轻薄,0,1
轻淡,0,1
轻浮,0,1
轻贱,0,1
轻狂,0,1
轻率,0,1
轻描淡写,0,1
轻佻,0,1
倾斜,0,1
清高,0,1
清寒,0,1
清苦,0,1
清冷,0,1
清贫,0,1
穷,0,1
穷乏,0,1
穷极潦倒,0,1
穷苦,0,1
穷困,0,1
穷困潦倒,0,1
穷奢极侈,0,1
穷奢极欲,0,1
穷酸,0,1
穷途潦倒,0,1
穷途末路,0,1
穷凶极恶,0,1
穷匮,0,1
囚首垢面,0,1
区区,0,1
曲曲折折,0,1
曲折,0,1
屈才,0,1
屈理,0,1
犬牙交错,0,1
缺,0,1
缺德,0,1
缺乏才智,0,1
缺乏教养,0,1
缺乏绅士风度,0,1
缺乏幽默,0,1
缺心眼,0,1
缺心眼儿,0,1
群魔乱舞,0,1
攘攘,0,1
扰扰,0,1
绕脖子,0,1
人不为己，天诛地灭,0,1
人不知，鬼不觉,0,1
人声鼎沸,0,1
人声嘈杂,0,1
人头攒动,0,1
人为财死，鸟为食亡,0,1
任重道远,0,1
任纵,0,1
认死理,0,1
认死理儿,0,1
冗,0,1
冗长,0,1
冗余,0,1
冗赘,0,1
柔弱,0,1
肉,0,1
肉了叭叽,0,1
肉麻,0,1
如临大敌,0,1
如临深渊,0,1
如履薄冰,0,1
乳臭未干,0,1
软绵绵,0,1
软弱,0,1
软弱无力,0,1
若明若暗,0,1
若隐若现,0,1
弱,0,1
弱不禁风,0,1
弱不胜衣,0,1
弱势,0,1
弱小,0,1
弱智,0,1
三天打鱼两天晒网,0,1
散,0,1
散乱,0,1
散漫,0,1
嗓子不好,0,1
丧尽天良,0,1
丧心病狂,0,1
骚,0,1
骚乱性,0,1
色厉内荏,0,1
色迷迷,0,1
色情,0,1
涩,0,1
涩苦,0,1
涩滞,0,1
森,0,1
杀气腾腾,0,1
杀人不见血,0,1
杀人不眨眼,0,1
杀人如麻,0,1
傻,0,1
傻呵呵,0,1
傻乎乎,0,1
傻里瓜唧,0,1
傻里傻气,0,1
傻头傻脑,0,1
山南海北,0,1
山穷水尽,0,1
闪烁,0,1
伤风败俗,0,1
伤脑筋,0,1
伤天害理,0,1
伤心惨目,0,1
少不更事,0,1
奢,0,1
奢侈,0,1
奢华,0,1
奢靡,0,1
奢糜,0,1
蛇蝎心肠,0,1
涉世不深,0,1
身无分文,0,1
深重,0,1
神不知，鬼不觉,0,1
神不知鬼不觉,0,1
神秘,0,1
神气活现,0,1
神气十足,0,1
神神秘秘,0,1
神志委靡,0,1
声名狼藉,0,1
声色俱厉,0,1
生,0,1
生拉硬拽,0,1
生涩,0,1
生疏,0,1
生硬,0,1
盛气凌人,0,1
剩余,0,1
失常,0,1
失当,0,1
失检,0,1
失礼,0,1
失落,0,1
失去理性,0,1
失慎,0,1
失实,0,1
失宜,0,1
十恶不赦,0,1
十室九空,0,1
什,0,1
什锦,0,1
食而不化,0,1
食而不知其味,0,1
食古不化,0,1
实属不易,0,1
使不得,0,1
使人疲劳,0,1
世故,0,1
世情冷暖,0,1
世俗,0,1
世态炎凉,0,1
誓不两立,0,1
势不两立,0,1
势利,0,1
势利眼,0,1
嗜杀成性,0,1
嗜血,0,1
嗜血成性,0,1
恃才傲物,0,1
手脚不干净,0,1
手紧,0,1
手生,0,1
手头紧,0,1
手无缚鸡之力,0,1
守旧,0,1
守株待兔,0,1
瘦,0,1
瘦弱,0,1
输理,0,1
疏忽,0,1
疏懒,0,1
疏松,0,1
书生气,0,1
鼠胆,0,1
鼠目寸光,0,1
数不上,0,1
数不着,0,1
衰弱,0,1
衰颓,0,1
水火不相容,0,1
水泄不通,0,1
水性杨花,0,1
水中捞月,0,1
瞬息万变,0,1
说不过去,0,1
说来话长,0,1
斯文扫地,0,1
私,0,1
私底下,0,1
私密,0,1
私下,0,1
私下里,0,1
私自,0,1
死,0,1
死板,0,1
死板板,0,1
死沉沉,0,1
死脑筋,0,1
死气沉沉,0,1
死去活来,0,1
死死,0,1
死心塌地,0,1
死心眼,0,1
死心眼儿,0,1
死性,0,1
死一般,0,1
死硬,0,1
死有余辜,0,1
肆,0,1
肆无忌惮,0,1
肆意,0,1
四大皆空,0,1
四面楚歌,0,1
似,0,1
似乎,0,1
似是而非,0,1
松垮,0,1
松垮垮,0,1
松散,0,1
松散散,0,1
松松垮垮,0,1
耸人听闻,0,1
酥,0,1
酥软,0,1
酥松,0,1
俗,0,1
俗气,0,1
素不相识,0,1
素昧平生,0,1
肃,0,1
肃杀,0,1
酸不溜丢,0,1
酸臭,0,1
酸刻,0,1
酸涩,0,1
随风倒,0,1
随风使舵,0,1
随风转舵,0,1
随随便便,0,1
随心所欲,0,1
碎,0,1
祟,0,1
损,0,1
损人利己,0,1
琐,0,1
琐碎,0,1
琐细,0,1
琐屑,0,1
索,0,1
索然,0,1
索然乏味,0,1
索然寡味,0,1
索然无味,0,1
所谓,0,1
太随便,0,1
太虚,0,1
贪得无厌,0,1
贪婪,0,1
贪心,0,1
贪心不足,0,1
瘫软,0,1
谈何容易,0,1
唐突,0,1
烫手,0,1
淘,0,1
淘气,0,1
淘神,0,1
特困,0,1
特贫,0,1
体力不支,0,1
体弱,0,1
体衰,0,1
天昏地暗,0,1
天南地北,0,1
天南海北,0,1
恬淡,0,1
腆,0,1
挑逗性,0,1
铁杆儿,0,1
铁公鸡一毛不拔,0,1
铁石心肠,0,1
铁血,0,1
听天由命,0,1
偷,0,1
偷工减料,0,1
偷偷,0,1
偷偷摸摸,0,1
头脑空虚,0,1
头痛,0,1
秃,0,1
徒,0,1
徒劳,0,1
徒劳无功,0,1
徒劳无益,0,1
徒然,0,1
土,0,1
土得掉渣,0,1
土里土气,0,1
土气,0,1
土俗,0,1
土头土脑,0,1
兔死狗烹,0,1
兔子不吃窝边草,0,1
兔子尾巴长不了,0,1
颓败,0,1
蜕化,0,1
蜕化变质,0,1
退化,0,1
拖泥带水,0,1
拖沓,0,1
歪,0,1
歪歪扭扭,0,1
歪斜,0,1
外面儿光,0,1
外行,0,1
顽,0,1
顽钝,0,1
顽梗,0,1
顽固,0,1
顽劣,0,1
顽皮,0,1
完全不重要,0,1
万恶,0,1
万花筒似,0,1
万马齐喑,0,1
万难,0,1
枉,0,1
枉费心机,0,1
枉然,0,1
望梅止渴,0,1
忘恩负义,0,1
忘情,0,1
妄,0,1
妄自尊大,0,1
威,0,1
威厉,0,1
微不足道,0,1
微贱,0,1
微茫,0,1
微末,0,1
危殆,0,1
危机四伏,0,1
危机重重,0,1
危急,0,1
危如累卵,0,1
危亡,0,1
危险,0,1
危在旦夕,0,1
唯利是图,0,1
唯我独尊,0,1
惟利是图,0,1
惟我独尊,0,1
为人作嫁,0,1
为人作嫁衣裳,0,1
为所欲为,0,1
萎靡不振,0,1
委靡不振,0,1
委琐,0,1
伪,0,1
伪善,0,1
伪造,0,1
未便,0,1
未成熟,0,1
未归类,0,1
未揭露,0,1
未老先衰,0,1
未列计划,0,1
未受过教育,0,1
味道不好,0,1
味同嚼蜡,0,1
畏怯,0,1
畏首畏尾,0,1
文不对题,0,1
文弱,0,1
文恬武嬉,0,1
紊,0,1
紊乱,0,1
问道于盲,0,1
乌沉沉,0,1
乌灯黑火,0,1
乌洞洞,0,1
乌七八糟,0,1
